borrow_amount_usd,day,ratio,supply_amount_usd,tvl_amount_usd
0,2024-03-30 00:00:00,0,0.0,0.0
0,2024-03-31 00:00:00,0,0.0,0.0
0,2024-04-01 00:00:00,0,0.0,0.0
0,2024-04-02 00:00:00,0,0.0,0.0
0,2024-04-03 00:00:00,0,0.0,0.0
0,2024-04-04 00:00:00,0,0.0,0.0
0,2024-04-05 00:00:00,0,0.0,0.0
0,2024-04-06 00:00:00,0,0.0,0.0
0,2024-04-07 00:00:00,0,0.0,0.0
0,2024-04-08 00:00:00,0,0.0,0.0
0,2024-04-09 00:00:00,0,0.0,0.0
0,2024-04-10 00:00:00,0,0.0,0.0
0,2024-04-11 00:00:00,0,0.0,0.0
0,2024-04-12 00:00:00,0,0.0,0.0
0,2024-04-13 00:00:00,0,0.0,0.0
0,2024-04-14 00:00:00,0,0.0,0.0
0,2024-04-15 00:00:00,0,0.0,0.0
0,2024-04-16 00:00:00,0,0.0,0.0
0,2024-04-17 00:00:00,0,0.0,0.0
0,2024-04-18 00:00:00,0,0.0,0.0
0,2024-04-19 00:00:00,0,0.0,0.0
0,2024-04-20 00:00:00,0,0.0,0.0
0,2024-04-21 00:00:00,0,0.0,0.0
0,2024-04-22 00:00:00,0,0.0,0.0
0,2024-04-23 00:00:00,0,0.0,0.0
0,2024-04-24 00:00:00,0,0.0,0.0
0,2024-04-25 00:00:00,0,0.0,0.0
0,2024-04-26 00:00:00,0,0.0,0.0
0,2024-04-27 00:00:00,0,0.0,0.0
0,2024-04-28 00:00:00,0,0.0,0.0
0,2024-04-29 00:00:00,0,0.0,0.0
0,2024-04-30 00:00:00,0,0.0,0.0
0,2024-05-01 00:00:00,0,0.0,0.0
0,2024-05-02 00:00:00,0,0.0,0.0
0,2024-05-03 00:00:00,0,0.0,0.0
0,2024-05-04 00:00:00,0,0.0,0.0
0,2024-05-05 00:00:00,0,0.0,0.0
0,2024-05-06 00:00:00,0,0.0,0.0
0,2024-05-07 00:00:00,0,0.0,0.0
0,2024-05-08 00:00:00,0,0.0,0.0
0,2024-05-09 00:00:00,0,0.0,0.0
0,2024-05-10 00:00:00,0,0.0,0.0
0,2024-05-11 00:00:00,0,0.0,0.0
0,2024-05-12 00:00:00,0,0.0,0.0
0,2024-05-13 00:00:00,0,0.0,0.0
0,2024-05-14 00:00:00,0,0.0,0.0
0,2024-05-15 00:00:00,0,0.0,0.0
0,2024-05-16 00:00:00,0,0.0,0.0
0,2024-05-17 00:00:00,0,0.0,0.0
0,2024-05-18 00:00:00,0,0.0,0.0
0,2024-05-19 00:00:00,0,0.0,0.0
0,2024-05-20 00:00:00,0,0.0,0.0
0,2024-05-21 00:00:00,0,0.0,0.0
0,2024-05-22 00:00:00,0,0.0,0.0
0,2024-05-23 00:00:00,0,0.0,0.0
0,2024-05-24 00:00:00,0,0.0,0.0
0,2024-05-25 00:00:00,0,0.0,0.0
0,2024-05-26 00:00:00,0,0.0,0.0
0,2024-05-27 00:00:00,0,0.0,0.0
0,2024-05-28 00:00:00,0,0.0,0.0
0,2024-05-29 00:00:00,0,0.0,0.0
0,2024-05-30 00:00:00,0,0.0,0.0
0,2024-05-31 00:00:00,0,0.0,0.0
0,2024-06-01 00:00:00,0,0.0,0.0
0,2024-06-02 00:00:00,0,0.0,0.0
0,2024-06-03 00:00:00,0,0.0,0.0
0,2024-06-04 00:00:00,0,0.0,0.0
0,2024-06-05 00:00:00,0,0.0,0.0
0,2024-06-06 00:00:00,0,0.0,0.0
0,2024-06-07 00:00:00,0,0.0,0.0
0,2024-06-08 00:00:00,0,0.0,0.0
0,2024-06-09 00:00:00,0,0.0,0.0
0,2024-06-10 00:00:00,0,0.0,0.0
0,2024-06-11 00:00:00,0,0.0,0.0
0,2024-06-12 00:00:00,0,0.0,0.0
0,2024-06-13 00:00:00,0,0.0,0.0
0,2024-06-14 00:00:00,0,0.0,0.0
0,2024-06-15 00:00:00,0,0.0,0.0
0,2024-06-16 00:00:00,0,0.0,0.0
0,2024-06-17 00:00:00,0,0.0,0.0
0,2024-06-18 00:00:00,0,0.0,0.0
0,2024-06-19 00:00:00,0,0.0,0.0
0,2024-06-20 00:00:00,0,0.0,0.0
0,2024-06-21 00:00:00,0,0.0,0.0
0,2024-06-22 00:00:00,0,0.0,0.0
0,2024-06-23 00:00:00,0,0.0,0.0
0,2024-06-24 00:00:00,0,0.0,0.0
0,2024-06-25 00:00:00,0,0.0,0.0
0,2024-06-26 00:00:00,0,0.0,0.0
0,2024-06-27 00:00:00,0,0.0,0.0
0,2024-06-28 00:00:00,0,0.0,0.0
0,2024-06-29 00:00:00,0,0.0,0.0
0,2024-06-30 00:00:00,0,0.0,0.0
0,2024-07-01 00:00:00,0,0.0,0.0
0,2024-07-02 00:00:00,0,0.0,0.0
0,2024-07-03 00:00:00,0,0.0,0.0
0,2024-07-04 00:00:00,0,0.0,0.0
0,2024-07-05 00:00:00,0,0.0,0.0
0,2024-07-06 00:00:00,0,0.0,0.0
0,2024-07-07 00:00:00,0,0.0,0.0
0,2024-07-08 00:00:00,0,0.0,0.0
0,2024-07-09 00:00:00,0,0.0,0.0
0,2024-07-10 00:00:00,0,0.0,0.0
0,2024-07-11 00:00:00,0,0.0,0.0
0,2024-07-12 00:00:00,0,0.0,0.0
0,2024-07-13 00:00:00,0,0.0,0.0
0,2024-07-14 00:00:00,0,0.0,0.0
0,2024-07-15 00:00:00,0,0.0,0.0
0,2024-07-16 00:00:00,0,0.0,0.0
0,2024-07-17 00:00:00,0,0.0,0.0
0,2024-07-18 00:00:00,0,0.0,0.0
0,2024-07-19 00:00:00,0,0.0,0.0
0,2024-07-20 00:00:00,0,0.0,0.0
0,2024-07-21 00:00:00,0,0.0,0.0
0,2024-07-22 00:00:00,0,0.0,0.0
0,2024-07-23 00:00:00,0,0.0,0.0
0,2024-07-24 00:00:00,0,0.0,0.0
0,2024-07-25 00:00:00,0,0.0,0.0
0,2024-07-26 00:00:00,0,0.0,0.0
0,2024-07-27 00:00:00,0,0.0,0.0
0,2024-07-28 00:00:00,0,0.0,0.0
0,2024-07-29 00:00:00,0,0.0,0.0
0,2024-07-30 00:00:00,0,0.0,0.0
0,2024-07-31 00:00:00,0,0.0,0.0
0,2024-08-01 00:00:00,0,0.0,0.0
0,2024-08-02 00:00:00,0,0.0,0.0
0,2024-08-03 00:00:00,0,0.0,0.0
0,2024-08-04 00:00:00,0,0.0,0.0
0,2024-08-05 00:00:00,0,0.0,0.0
0,2024-08-06 00:00:00,0,0.0,0.0
0,2024-08-07 00:00:00,0,0.0,0.0
0,2024-08-08 00:00:00,0,0.0,0.0
0,2024-08-09 00:00:00,0,0.0,0.0
0,2024-08-10 00:00:00,0,0.0,0.0
0,2024-08-11 00:00:00,0,0.0,0.0
0,2024-08-12 00:00:00,0,0.0,0.0
0,2024-08-13 00:00:00,0,0.0,0.0
0,2024-08-14 00:00:00,0,0.0,0.0
0,2024-08-15 00:00:00,0,0.0,0.0
0,2024-08-16 00:00:00,0,0.0,0.0
0,2024-08-17 00:00:00,0,0.0,0.0
0,2024-08-18 00:00:00,0,0.0,0.0
0,2024-08-19 00:00:00,0,0.0,0.0
0,2024-08-20 00:00:00,0,0.0,0.0
0,2024-08-21 00:00:00,0,0.0,0.0
0,2024-08-22 00:00:00,0,0.0,0.0
0,2024-08-23 00:00:00,0,0.0,0.0
0,2024-08-24 00:00:00,0,0.0,0.0
0,2024-08-25 00:00:00,0,0.0,0.0
0,2024-08-26 00:00:00,0,0.0,0.0
0,2024-08-27 00:00:00,0,0.0,0.0
0,2024-08-28 00:00:00,0,0.0,0.0
0,2024-08-29 00:00:00,0,0.0,0.0
0,2024-08-30 00:00:00,0,0.0,0.0
0,2024-08-31 00:00:00,0,0.0,0.0
0,2024-09-01 00:00:00,0,0.0,0.0
0,2024-09-02 00:00:00,0,0.0,0.0
0,2024-09-03 00:00:00,0,0.0,0.0
0,2024-09-04 00:00:00,0,0.0,0.0
0,2024-09-05 00:00:00,0,0.0,0.0
0,2024-09-06 00:00:00,0,0.0,0.0
0,2024-09-07 00:00:00,0,0.0,0.0
0,2024-09-08 00:00:00,0,0.0,0.0
0,2024-09-09 00:00:00,0,0.0,0.0
0,2024-09-10 00:00:00,0,0.0,0.0
0,2024-09-11 00:00:00,0,0.0,0.0
0,2024-09-12 00:00:00,0,0.0,0.0
0,2024-09-13 00:00:00,0,0.0,0.0
0,2024-09-14 00:00:00,0,0.0,0.0
0,2024-09-15 00:00:00,0,0.0,0.0
0,2024-09-16 00:00:00,0,0.0,0.0
0,2024-09-17 00:00:00,0,0.0,0.0
0,2024-09-18 00:00:00,0,0.0,0.0
0,2024-09-19 00:00:00,0,0.0,0.0
0,2024-09-20 00:00:00,0,0.0,0.0
0,2024-09-21 00:00:00,0,0.0,0.0
0,2024-09-22 00:00:00,0,0.0,0.0
0,2024-09-23 00:00:00,0,0.0,0.0
0,2024-09-24 00:00:00,0,0.0,0.0
0,2024-09-25 00:00:00,0,0.0,0.0
0,2024-09-26 00:00:00,0,0.0,0.0
0,2024-09-27 00:00:00,0,0.0,0.0
0,2024-09-28 00:00:00,0,0.0,0.0
0,2024-09-29 00:00:00,0,0.0,0.0
0,2024-09-30 00:00:00,0,0.0,0.0
0,2024-10-01 00:00:00,0,0.0,0.0
0,2024-10-02 00:00:00,0,0.0,0.0
0,2024-10-03 00:00:00,0,0.0,0.0
0,2024-10-04 00:00:00,0,0.0,0.0
0,2024-10-05 00:00:00,0,0.0,0.0
0,2024-10-06 00:00:00,0,0.0,0.0
0,2024-10-07 00:00:00,0,0.0,0.0
0,2024-10-08 00:00:00,0,0.0,0.0
0,2024-10-09 00:00:00,0,0.0,0.0
0,2024-10-10 00:00:00,0,0.0,0.0
0,2024-10-11 00:00:00,0,0.0,0.0
0,2024-10-12 00:00:00,0,0.0,0.0
0,2024-10-13 00:00:00,0,0.0,0.0
0,2024-10-14 00:00:00,0,0.0,0.0
0,2024-10-15 00:00:00,0,0.0,0.0
0,2024-10-16 00:00:00,0,0.0,0.0
0,2024-10-17 00:00:00,0,0.0,0.0
0,2024-10-18 00:00:00,0,0.0,0.0
0,2024-10-19 00:00:00,0,0.0,0.0
0,2024-10-20 00:00:00,0,0.0,0.0
0,2024-10-21 00:00:00,0,0.0,0.0
0,2024-10-22 00:00:00,0,0.0,0.0
0,2024-10-23 00:00:00,0,0.0,0.0
0,2024-10-24 00:00:00,0,0.0,0.0
0,2024-10-25 00:00:00,0,0.0,0.0
0,2024-10-26 00:00:00,0,0.0,0.0
0,2024-10-27 00:00:00,0,0.0,0.0
0,2024-10-28 00:00:00,0,0.0,0.0
0,2024-10-29 00:00:00,0,0.0,0.0
0,2024-10-30 00:00:00,0,0.0,0.0
0,2024-10-31 00:00:00,0,0.0,0.0
0,2024-11-01 00:00:00,0,0.0,0.0
0,2024-11-02 00:00:00,0,0.0,0.0
0,2024-11-03 00:00:00,0,0.0,0.0
0,2024-11-04 00:00:00,0,0.0,0.0
0,2024-11-05 00:00:00,0,0.0,0.0
0,2024-11-06 00:00:00,0,0.0,0.0
0,2024-11-07 00:00:00,0,0.0,0.0
0,2024-11-08 00:00:00,0,0.0,0.0
0,2024-11-09 00:00:00,0,0.0,0.0
0,2024-11-10 00:00:00,0,0.0,0.0
0,2024-11-11 00:00:00,0,0.0,0.0
0,2024-11-12 00:00:00,0,0.0,0.0
0,2024-11-13 00:00:00,0,0.0,0.0
0,2024-11-14 00:00:00,0,0.0,0.0
0,2024-11-15 00:00:00,0,0.0,0.0
0,2024-11-16 00:00:00,0,0.0,0.0
0,2024-11-17 00:00:00,0,0.0,0.0
0,2024-11-18 00:00:00,0,0.0,0.0
0,2024-11-19 00:00:00,0,0.0,0.0
0,2024-11-20 00:00:00,0,0.0,0.0
0,2024-11-21 00:00:00,0,0.0,0.0
0,2024-11-22 00:00:00,0,0.0,0.0
0,2024-11-23 00:00:00,0,0.0,0.0
0,2024-11-24 00:00:00,0,0.0,0.0
0,2024-11-25 00:00:00,0,0.0,0.0
0,2024-11-26 00:00:00,0,0.0,0.0
0,2024-11-27 00:00:00,0,0.0,0.0
0,2024-11-28 00:00:00,0,0.0,0.0
0,2024-11-29 00:00:00,0,0.0,0.0
0,2024-11-30 00:00:00,0,0.0,0.0
0,2024-12-01 00:00:00,0,0.0,0.0
0,2024-12-02 00:00:00,0,0.0,0.0
0,2024-12-03 00:00:00,0,0.0,0.0
0,2024-12-04 00:00:00,0,0.0,0.0
0,2024-12-05 00:00:00,0,0.0,0.0
0,2024-12-06 00:00:00,0,0.0,0.0
0,2024-12-07 00:00:00,0,0.0,0.0
0,2024-12-08 00:00:00,0,0.0,0.0
0,2024-12-09 00:00:00,0,0.0,0.0
0,2024-12-10 00:00:00,0,0.0,0.0
0,2024-12-11 00:00:00,0,0.0,0.0
0,2024-12-12 00:00:00,0,0.0,0.0
0,2024-12-13 00:00:00,0,0.0,0.0
0,2024-12-14 00:00:00,0,0.0,0.0
0,2024-12-15 00:00:00,0,0.0,0.0
0,2024-12-16 00:00:00,0,0.0,0.0
0,2024-12-17 00:00:00,0,0.0,0.0
0,2024-12-18 00:00:00,0,0.0,0.0
0,2024-12-19 00:00:00,0,0.0,0.0
0,2024-12-20 00:00:00,0,0.0,0.0
0,2024-12-21 00:00:00,0,0.0,0.0
0,2024-12-22 00:00:00,0,0.0,0.0
0,2024-12-23 00:00:00,0,0.0,0.0
0,2024-12-24 00:00:00,0,0.0,0.0
0,2024-12-25 00:00:00,0,0.0,0.0
0,2024-12-26 00:00:00,0,0.0,0.0
0,2024-12-27 00:00:00,0,0.0,0.0
0,2024-12-28 00:00:00,0,0.0,0.0
0,2024-12-29 00:00:00,0,0.0,0.0
0,2024-12-30 00:00:00,0,0.0,0.0
0,2024-12-31 00:00:00,0,0.0,0.0
0,2025-01-01 00:00:00,0,0.0,0.0
0,2025-01-02 00:00:00,0,0.0,0.0
0,2025-01-03 00:00:00,0,0.0,0.0
0,2025-01-04 00:00:00,0,0.0,0.0
0,2025-01-05 00:00:00,0,0.0,0.0
0,2025-01-06 00:00:00,0,0.0,0.0
0,2025-01-07 00:00:00,0,0.0,0.0
0,2025-01-08 00:00:00,0,0.0,0.0
0,2025-01-09 00:00:00,0,0.0,0.0
0,2025-01-10 00:00:00,0,0.0,0.0
0,2025-01-11 00:00:00,0,0.0,0.0
0,2025-01-12 00:00:00,0,0.0,0.0
0,2025-01-13 00:00:00,0,0.0,0.0
0,2025-01-14 00:00:00,0,0.0,0.0
0,2025-01-15 00:00:00,0,0.0,0.0
0,2025-01-16 00:00:00,0,0.0,0.0
0,2025-01-17 00:00:00,0,0.0,0.0
0,2025-01-18 00:00:00,0,0.0,0.0
0,2025-01-19 00:00:00,0,0.0,0.0
0,2025-01-20 00:00:00,0,0.0,0.0
0,2025-01-21 00:00:00,0,0.0,0.0
0,2025-01-22 00:00:00,0,0.0,0.0
0,2025-01-23 00:00:00,0,0.0,0.0
0,2025-01-24 00:00:00,0,0.0,0.0
0,2025-01-25 00:00:00,0,0.0,0.0
0,2025-01-26 00:00:00,0,0.0,0.0
0,2025-01-27 00:00:00,0,0.0,0.0
0,2025-01-28 00:00:00,0,0.0,0.0
0,2025-01-29 00:00:00,0,0.0,0.0
0,2025-01-30 00:00:00,0,0.0,0.0
0,2025-01-31 00:00:00,0,0.0,0.0
0,2025-02-01 00:00:00,0,0.0,0.0
0,2025-02-02 00:00:00,0,0.0,0.0
0,2025-02-03 00:00:00,0,0.0,0.0
0,2025-02-04 00:00:00,0,0.0,0.0
0,2025-02-05 00:00:00,0,0.0,0.0
0,2025-02-06 00:00:00,0,0.0,0.0
0,2025-02-07 00:00:00,0,0.0,0.0
0,2025-02-08 00:00:00,0,0.0,0.0
0,2025-02-09 00:00:00,0,0.0,0.0
0,2025-02-10 00:00:00,0,0.0,0.0
0,2025-02-11 00:00:00,0,0.0,0.0
0,2025-02-12 00:00:00,0,0.0,0.0
0,2025-02-13 00:00:00,0,0.0,0.0
0,2025-02-14 00:00:00,0,0.0,0.0
0,2025-02-15 00:00:00,0,0.0,0.0
0,2025-02-16 00:00:00,0,0.0,0.0
0,2025-02-17 00:00:00,0,0.0,0.0
0,2025-02-18 00:00:00,0,0.0,0.0
0,2025-02-19 00:00:00,0,0.0,0.0
0,2025-02-20 00:00:00,0,0.0,0.0
0,2025-02-21 00:00:00,0,0.0,0.0
0,2025-02-22 00:00:00,0,0.0,0.0
0,2025-02-23 00:00:00,0,0.0,0.0
0,2025-02-24 00:00:00,0,0.0,0.0
0,2025-02-25 00:00:00,0,0.0,0.0
0,2025-02-26 00:00:00,0,0.0,0.0
0,2025-02-27 00:00:00,0,0.0,0.0
0,2025-02-28 00:00:00,0,0.0,0.0
0,2025-03-01 00:00:00,0,0.0,0.0
0,2025-03-02 00:00:00,0,0.0,0.0
0,2025-03-03 00:00:00,0,0.0,0.0
0,2025-03-04 00:00:00,0,0.0,0.0
0,2025-03-05 00:00:00,0,0.0,0.0
0,2025-03-06 00:00:00,0,0.0,0.0
0,2025-03-07 00:00:00,0,0.0,0.0
0,2025-03-08 00:00:00,0,0.0,0.0
0,2025-03-09 00:00:00,0,0.0,0.0
0,2025-03-10 00:00:00,0,0.0,0.0
0,2025-03-11 00:00:00,0,0.0,0.0
0,2025-03-12 00:00:00,1,1.0,1.0
0,2025-03-13 00:00:00,1,1.0,1.0
0,2025-03-14 00:00:00,1,1.0,1.0
0,2025-03-15 00:00:00,1,1.0,1.0
0,2025-03-16 00:00:00,1,1.0,1.0
0,2025-03-17 00:00:00,1,1.0,1.0
0,2025-03-18 00:00:00,1,1.0,1.0
0,2025-03-19 00:00:00,1,1.0,1.0
0,2025-03-20 00:00:00,1,0.9999999999999999,0.9999999999999999
0,2025-03-21 00:00:00,1,0.9999999999999997,0.9999999999999997
0,2025-03-22 00:00:00,1,0.9999999999999997,0.9999999999999997
0,2025-03-23 00:00:00,1,0.9999999999999999,0.9999999999999999
0,2025-03-24 00:00:00,1,0.9999999999999992,0.9999999999999992
0,2025-03-25 00:00:00,1,0.999999999999999,0.999999999999999
0,2025-03-26 00:00:00,1,243431.97186700001,243431.97186700001
0,2025-03-27 00:00:00,1,574742.5696430001,574742.5696430001
0,2025-03-28 00:00:00,1,1804382.5169730003,1804382.5169730003
0,2025-03-29 00:00:00,1,2330555.3410469997,2330555.3410469997
0,2025-03-30 00:00:00,1,2259930.038994997,2259930.038994997
0,2025-03-31 00:00:00,1,2400830.765154997,2400830.765154997
0,2025-04-01 00:00:00,1,1906373.4727519962,1906373.4727519962
0,2025-04-02 00:00:00,1,3143801.777317996,3143801.777317996
0,2025-04-03 00:00:00,1,3092725.0405799937,3092725.0405799937
0,2025-04-04 00:00:00,1,3440133.495426985,3440133.495426985
0,2025-04-05 00:00:00,1,3062508.036105976,3062508.036105976
0,2025-04-06 00:00:00,1,2902251.800863969,2902251.800863969
0,2025-04-07 00:00:00,1,2721075.9711219706,2721075.9711219706
0,2025-04-08 00:00:00,1,3166125.5671379697,3166125.5671379697
0,2025-04-09 00:00:00,1,2882404.996256982,2882404.996256982
0,2025-04-10 00:00:00,1,461490.1947809807,461490.1947809807
0,2025-04-11 00:00:00,1,824028.152449979,824028.152449979
0,2025-04-12 00:00:00,1,485840.764245979,485840.764245979
0,2025-04-13 00:00:00,1,797718.8511679785,797718.8511679785
0,2025-04-14 00:00:00,1,549901.4757589779,549901.4757589779
0,2025-04-15 00:00:00,1,549899.6959529779,549899.6959529779
0,2025-04-16 00:00:00,1,560498.1372499778,560498.1372499778
0,2025-04-17 00:00:00,1,646027.294215978,646027.294215978
0,2025-04-18 00:00:00,1,458477.8604749779,458477.8604749779
0,2025-04-19 00:00:00,1,458828.6716539778,458828.6716539778
0,2025-04-20 00:00:00,1,478082.5320919778,478082.5320919778
0,2025-04-21 00:00:00,1,2238138.1130519775,2238138.1130519775
0,2025-04-22 00:00:00,1,1224907.3737629778,1224907.3737629778
0,2025-04-23 00:00:00,1,1239635.602618977,1239635.602618977
0,2025-04-24 00:00:00,1,1218214.021623977,1218214.021623977
0,2025-04-25 00:00:00,1,1132478.4769089767,1132478.4769089767
0,2025-04-26 00:00:00,1,1129297.983103976,1129297.983103976
0,2025-04-27 00:00:00,1,934281.9349779757,934281.9349779757
0,2025-04-28 00:00:00,1,1951636.4581159763,1951636.4581159763
0,2025-04-29 00:00:00,1,1600253.728191976,1600253.728191976
0,2025-04-30 00:00:00,1,1316676.8208919757,1316676.8208919757
0,2025-05-01 00:00:00,1,1002344.323083976,1002344.323083976
0,2025-05-02 00:00:00,1,982798.880264976,982798.880264976
0,2025-05-03 00:00:00,1,987292.7045159761,987292.7045159761
0,2025-05-04 00:00:00,1,966153.4447699761,966153.4447699761
0,2025-05-05 00:00:00,1,956389.1806049772,956389.1806049772
0,2025-05-06 00:00:00,1,944528.8373479773,944528.8373479773
0,2025-05-07 00:00:00,1,937357.8932659775,937357.8932659775
0,2025-05-08 00:00:00,1,912198.4084409773,912198.4084409773
0,2025-05-09 00:00:00,1,901445.4446619774,901445.4446619774
0,2025-05-10 00:00:00,1,899673.621400977,899673.621400977
0,2025-05-11 00:00:00,1,857029.5691449771,857029.5691449771
0,2025-05-12 00:00:00,1,855479.8191679773,855479.8191679773
0,2025-05-13 00:00:00,1,857275.2737149772,857275.2737149772
0,2025-05-14 00:00:00,1,233831.4095509773,233831.4095509773
0,2025-05-15 00:00:00,1,233931.40953397713,233931.40953397713
0,2025-05-16 00:00:00,1,232417.23204997706,232417.23204997706
0,2025-05-17 00:00:00,1,223552.34364797722,223552.34364797722
0,2025-05-18 00:00:00,1,218659.7377189768,218659.7377189768
0,2025-05-19 00:00:00,1,202090.51678697672,202090.51678697672
0,2025-05-20 00:00:00,1,226363.56458097676,226363.56458097676
0,2025-05-21 00:00:00,1,204997.17186897658,204997.17186897658
0,2025-05-22 00:00:00,1,259276.8657759767,259276.8657759767
0,2025-05-23 00:00:00,1,269629.765422976,269629.765422976
0,2025-05-24 00:00:00,1,252410.4728409761,252410.4728409761
0,2025-05-25 00:00:00,1,252410.4728409762,252410.4728409762
0,2025-05-26 00:00:00,1,281824.56699397624,281824.56699397624
0,2025-05-27 00:00:00,1,251347.67313497677,251347.67313497677
0,2025-05-28 00:00:00,1,233093.67943597678,233093.67943597678
0,2025-05-29 00:00:00,1,183050.93687297677,183050.93687297677
0,2025-05-30 00:00:00,1,137935.74220097688,137935.74220097688
0,2025-05-31 00:00:00,1,137955.4924469769,137955.4924469769
0,2025-06-01 00:00:00,1,137344.01817297694,137344.01817297694
0,2025-06-02 00:00:00,1,137393.95135997693,137393.95135997693
0,2025-06-03 00:00:00,1,129342.76193397705,129342.76193397705
0,2025-06-04 00:00:00,1,129341.74540697705,129341.74540697705
0,2025-06-05 00:00:00,1,108865.05448397706,108865.05448397706
0,2025-06-06 00:00:00,1,108865.05448397706,108865.05448397706
0,2025-06-07 00:00:00,1,105715.58996897703,105715.58996897703
0,2025-06-08 00:00:00,1,247995.98253497697,247995.98253497697
0,2025-06-09 00:00:00,1,97741.3140689769,97741.3140689769
0,2025-06-10 00:00:00,1,97780.40248897689,97780.40248897689
0,2025-06-11 00:00:00,1,97861.38240097689,97861.38240097689
0,2025-06-12 00:00:00,1,97860.02963197643,97860.02963197643
0,2025-06-13 00:00:00,1,97759.08111197645,97759.08111197645
0,2025-06-14 00:00:00,1,97781.04168497644,97781.04168497644
0,2025-06-15 00:00:00,1,97756.03980297643,97756.03980297643
